"serverTime","source","sign","sourceTime","logLevel","process","message"
"Wed Mar 07 2018 08:02:31 GMT-0500 (EST)","server","foresthillsV3","Wed Mar 07 2018 08:02:31 GMT-0500 (EST)","4","checkHeartbeat","Sign has reset (uptime was for 11 hours)"
"Wed Mar 07 2018 08:05:51 GMT-0500 (EST)","server","foresthillsV3","Wed Mar 07 2018 08:05:51 GMT-0500 (EST)","4","checkHeartbeat","Sign has reset (uptime was for 11 hours)"
"Wed Mar 07 2018 08:09:10 GMT-0500 (EST)","server","foresthillsV3","Wed Mar 07 2018 08:09:10 GMT-0500 (EST)","4","checkHeartbeat","Sign has reset (uptime was for 11 hours)"
"Wed Mar 07 2018 08:12:30 GMT-0500 (EST)","server","foresthillsV3","Wed Mar 07 2018 08:12:30 GMT-0500 (EST)","4","checkHeartbeat","Sign has reset (uptime was for 11 hours)"
"Wed Mar 07 2018 08:15:50 GMT-0500 (EST)","server","foresthillsV3","Wed Mar 07 2018 08:15:50 GMT-0500 (EST)","4","checkHeartbeat","Sign has reset (uptime was for 11 hours)"
"Wed Mar 07 2018 08:19:10 GMT-0500 (EST)","server","foresthillsV3","Wed Mar 07 2018 08:19:10 GMT-0500 (EST)","4","checkHeartbeat","Sign has reset (uptime was for 11 hours)"
"Wed Mar 07 2018 08:22:30 GMT-0500 (EST)","server","foresthillsV3","Wed Mar 07 2018 08:22:30 GMT-0500 (EST)","4","checkHeartbeat","Sign has reset (uptime was for 11 hours)"
"Wed Mar 07 2018 08:25:50 GMT-0500 (EST)","server","foresthillsV3","Wed Mar 07 2018 08:25:50 GMT-0500 (EST)","4","checkHeartbeat","Sign has reset (uptime was for 11 hours)"
"Wed Mar 07 2018 08:29:10 GMT-0500 (EST)","server","foresthillsV3","Wed Mar 07 2018 08:29:10 GMT-0500 (EST)","4","checkHeartbeat","Sign has reset (uptime was for 11 hours)"
"Wed Mar 07 2018 08:32:30 GMT-0500 (EST)","server","foresthillsV3","Wed Mar 07 2018 08:32:30 GMT-0500 (EST)","4","checkHeartbeat","Sign has reset (uptime was for 11 hours)"
"Wed Mar 07 2018 08:45:17 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:45:17 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:45:20 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:45:20 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:45:23 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:45:23 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:45:25 GMT-0500 (EST)","server","foresthillsV3","Wed Mar 07 2018 08:45:25 GMT-0500 (EST)","2","checkHeartbeat","Sign is back online"
"Wed Mar 07 2018 08:45:26 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:45:26 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:45:28 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:45:28 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:45:29 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:45:29 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:45:32 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:45:32 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:45:32 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:45:32 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:45:34 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:45:34 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:45:35 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:45:35 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:45:35 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:45:35 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:45:38 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:45:38 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:45:39 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:45:39 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:45:39 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:45:39 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:45:40 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:45:40 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:45:41 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:45:41 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:45:42 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:45:42 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:45:43 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:45:43 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:45:44 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:45:44 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:45:45 GMT-0500 (EST)","server","foresthillsV3","Wed Mar 07 2018 08:45:45 GMT-0500 (EST)","4","checkHeartbeat","Sign has reset (uptime was for 11 hours)"
"Wed Mar 07 2018 08:45:46 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:45:46 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:45:47 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:45:47 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:45:47 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:45:47 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:45:47 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:45:47 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:45:48 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:45:48 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:45:50 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:45:50 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:45:50 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:45:50 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:45:53 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:45:53 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:45:53 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:45:53 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:45:53 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:45:53 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:45:53 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:45:53 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:45:54 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:45:54 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:45:54 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:45:54 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:45:56 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:45:56 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:45:57 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:45:57 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:45:59 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:45:59 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:45:59 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:45:59 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:46:00 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:46:00 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:46:00 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:46:00 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:46:00 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:46:00 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:46:01 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:46:01 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:46:02 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:46:02 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:46:05 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:46:05 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:46:05 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:46:05 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:46:05 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:46:05 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:46:06 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:46:06 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:46:06 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:46:06 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:46:06 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:46:06 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:46:09 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:46:09 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:46:09 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:46:09 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:46:11 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:46:11 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:46:12 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:46:12 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:46:12 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:46:12 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:46:13 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:46:13 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:46:13 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:46:13 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:46:13 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:46:13 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:46:15 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:46:15 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:46:16 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:46:16 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:46:17 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:46:17 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:46:18 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:46:18 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:46:19 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:46:19 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:46:19 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:46:19 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:46:19 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:46:19 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:46:19 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:46:19 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:46:21 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:46:21 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:46:23 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:46:23 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:46:23 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:46:23 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:46:24 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:46:24 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:46:25 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:46:25 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:46:26 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:46:26 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:46:26 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:46:26 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:46:27 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:46:27 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:46:27 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:46:27 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:46:29 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:46:29 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:46:30 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:46:30 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:46:31 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:46:31 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:46:31 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:46:31 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:46:33 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:46:33 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:46:33 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:46:33 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:46:33 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:46:33 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:46:35 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:46:35 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:46:35 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:46:35 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:46:36 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:46:36 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:46:37 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:46:37 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:46:38 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:46:38 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:46:39 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:46:39 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:46:40 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:46:40 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:46:40 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:46:40 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:46:41 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:46:41 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:46:41 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:46:41 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:46:42 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:46:42 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:46:43 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:46:43 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:46:45 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:46:45 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:46:45 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:46:45 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:46:47 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:46:47 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:46:47 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:46:47 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:46:47 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:46:47 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:46:48 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:46:48 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:46:49 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:46:49 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:46:49 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:46:49 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:46:51 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:46:51 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:46:53 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:46:53 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:46:53 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:46:53 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:46:53 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:46:53 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:46:53 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:46:53 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:46:54 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:46:54 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:46:55 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:46:55 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:46:57 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:46:57 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:46:57 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:46:57 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:46:59 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:46:59 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:47:00 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:47:00 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:47:00 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:47:00 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:47:00 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:47:00 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:47:01 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:47:01 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:47:01 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:47:01 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:47:03 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:47:03 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:47:04 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:47:04 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:47:05 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:47:05 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:47:06 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:47:06 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:47:07 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:47:07 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:47:07 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:47:07 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:47:07 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:47:07 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:47:08 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:47:08 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:47:09 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:47:09 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:47:11 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:47:11 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:47:11 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:47:11 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:47:12 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:47:12 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:47:13 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:47:13 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:47:14 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:47:14 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:47:14 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:47:14 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:47:15 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:47:15 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:47:15 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:47:15 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:47:17 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:47:17 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:47:18 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:47:18 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:47:18 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:47:18 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:47:19 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:47:19 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:47:21 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:47:21 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:47:21 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:47:21 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
